freq,unit,landcover,geo\TIME_PERIOD	2009 	2012 	2015 	2018 
A,PC,LC,DEB	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEB1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEB2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEB3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEC	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEC0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DED	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DED2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DED4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DED5	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEE	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEE0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEF	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEF0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEG	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEG0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DK	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DK0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DK01	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DK02	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DK03	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DK04	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DK05	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EE	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EE0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EE00	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL30	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL41	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL42	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL43	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL5	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL51	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL52	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL53	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL54	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL6	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL61	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL62	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL63	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL64	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EL65	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES11	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES12	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES13	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES21	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES22	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES23	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES24	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES30	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES41	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES42	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES43	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES5	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES51	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES52	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES53	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES6	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES61	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ES62	100.0 	100.0 	100.0 	100.0 
A,PC,LC,EU27_2007	: 	100.0 	100.0 	100.0 
A,PC,LC,EU27_2020	: 	: 	100.0 	100.0 
A,PC,LC,EU28	: 	: 	100.0 	100.0 
A,PC,LC,EU_V	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FI	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FI1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FI19	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FI1B	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FI1C	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FI1D	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FI2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FI20	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FR	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FR1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FR10	100.0 	100.0 	100.0 	100.0 
A,PC,LC,FR2	100.0 	100.0 	100.0 	: 
A,PC,LC,FR21	100.0 	100.0 	100.0 	: 
A,PC,LC,FR22	100.0 	100.0 	100.0 	: 
A,PC,LC,FR23	100.0 	100.0 	100.0 	: 
A,PC,LC,FR24	100.0 	100.0 	100.0 	: 
A,PC,LC,FR25	100.0 	100.0 	100.0 	: 
A,PC,LC,FR26	100.0 	100.0 	100.0 	: 
A,PC,LC,FR3	100.0 	100.0 	100.0 	: 
A,PC,LC,FR30	100.0 	100.0 	100.0 	: 
A,PC,LC,FR4	100.0 	100.0 	100.0 	: 
A,PC,LC,FR41	100.0 	100.0 	100.0 	: 
A,PC,LC,FR42	100.0 	100.0 	100.0 	: 
A,PC,LC,FR43	100.0 	100.0 	100.0 	: 
A,PC,LC,FR5	100.0 	100.0 	100.0 	: 
A,PC,LC,FR51	100.0 	100.0 	100.0 	: 
A,PC,LC,FR52	100.0 	100.0 	100.0 	: 
A,PC,LC,FR53	100.0 	100.0 	100.0 	: 
A,PC,LC,FR6	100.0 	100.0 	100.0 	: 
A,PC,LC,FR61	100.0 	100.0 	100.0 	: 
A,PC,LC,FR62	100.0 	100.0 	100.0 	: 
A,PC,LC,FR63	100.0 	100.0 	100.0 	: 
A,PC,LC,FR7	100.0 	100.0 	100.0 	: 
A,PC,LC,FR71	100.0 	100.0 	100.0 	: 
A,PC,LC,FR72	100.0 	100.0 	100.0 	: 
A,PC,LC,FR8	100.0 	100.0 	100.0 	: 
A,PC,LC,FR81	100.0 	100.0 	100.0 	: 
A,PC,LC,FR82	100.0 	100.0 	100.0 	: 
A,PC,LC,FR83	100.0 	100.0 	100.0 	: 
A,PC,LC,FRB	: 	: 	: 	100.0 
A,PC,LC,FRB0	: 	: 	: 	100.0 
A,PC,LC,FRC	: 	: 	: 	100.0 
A,PC,LC,FRC1	: 	: 	: 	100.0 
A,PC,LC,FRC2	: 	: 	: 	100.0 
A,PC,LC,FRD	: 	: 	: 	100.0 
A,PC,LC,FRD1	: 	: 	: 	100.0 
A,PC,LC,FRD2	: 	: 	: 	100.0 
A,PC,LC,FRE	: 	: 	: 	100.0 
A,PC,LC,FRE1	: 	: 	: 	100.0 
A,PC,LC,FRE2	: 	: 	: 	100.0 
A,PC,LC,FRF	: 	: 	: 	100.0 
A,PC,LC,FRF1	: 	: 	: 	100.0 
A,PC,LC,FRF2	: 	: 	: 	100.0 
A,PC,LC,FRF3	: 	: 	: 	100.0 
A,PC,LC,FRG	: 	: 	: 	100.0 
A,PC,LC,FRG0	: 	: 	: 	100.0 
A,PC,LC,FRH	: 	: 	: 	100.0 
A,PC,LC,FRH0	: 	: 	: 	100.0 
A,PC,LC,FRI	: 	: 	: 	100.0 
A,PC,LC,FRI1	: 	: 	: 	100.0 
A,PC,LC,FRI2	: 	: 	: 	100.0 
A,PC,LC,FRI3	: 	: 	: 	100.0 
A,PC,LC,FRJ	: 	: 	: 	100.0 
A,PC,LC,FRJ1	: 	: 	: 	100.0 
A,PC,LC,FRJ2	: 	: 	: 	100.0 
A,PC,LC,FRK	: 	: 	: 	100.0 
A,PC,LC,FRK1	: 	: 	: 	100.0 
A,PC,LC,FRK2	: 	: 	: 	100.0 
A,PC,LC,FRL	: 	: 	: 	100.0 
A,PC,LC,FRL0	: 	: 	: 	100.0 
A,PC,LC,FRM	: 	: 	: 	100.0 
A,PC,LC,FRM0	: 	: 	: 	100.0 
A,PC,LC,HR	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HR0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HR03	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HR04	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU10	100.0 	100.0 	100.0 	: 
A,PC,LC,HU11	: 	: 	: 	100.0 
A,PC,LC,HU12	: 	: 	: 	100.0 
A,PC,LC,HU2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU21	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU22	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU23	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU31	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU32	100.0 	100.0 	100.0 	100.0 
A,PC,LC,HU33	100.0 	100.0 	100.0 	100.0 
A,PC,LC,IE	100.0 	100.0 	100.0 	100.0 
A,PC,LC,IE0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,IE01	100.0 	100.0 	100.0 	: 
A,PC,LC,IE02	100.0 	100.0 	100.0 	: 
A,PC,LC,IE04	: 	: 	: 	100.0 
A,PC,LC,IE05	: 	: 	: 	100.0 
A,PC,LC,IE06	: 	: 	: 	100.0 
A,PC,LC,IT	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITC	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITC1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITC2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITC3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITC4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITF	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITF1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITF2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITF3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITF4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITF5	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITF6	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITG	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITG1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITG2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITH	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITH1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITH2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITH3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITH4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITH5	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITI	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITI1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITI2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITI3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,ITI4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,LT	100.0 	100.0 	100.0 	100.0 
A,PC,LC,LT0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,LT00	100.0 	100.0 	100.0 	: 
A,PC,LC,LT01	: 	: 	: 	100.0 
A,PC,LC,LT02	: 	: 	: 	100.0 
A,PC,LC,LU	100.0 	100.0 	100.0 	100.0 
A,PC,LC,LU0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,LU00	100.0 	100.0 	100.0 	100.0 
A,PC,LC,LV	100.0 	100.0 	100.0 	100.0 
A,PC,LC,LV0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,LV00	100.0 	100.0 	100.0 	100.0 
A,PC,LC,MT	100.0 	100.0 	100.0 	100.0 
A,PC,LC,MT0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,MT00	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL11	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL12	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL13	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL21	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL22	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL23	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL31	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL32	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL33	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL34	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL41	100.0 	100.0 	100.0 	100.0 
A,PC,LC,NL42	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL1	100.0 	100.0 	100.0 	: 
A,PC,LC,PL11	100.0 	100.0 	100.0 	: 
A,PC,LC,PL12	100.0 	100.0 	100.0 	: 
A,PC,LC,PL2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL21	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL22	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL3	100.0 	100.0 	100.0 	: 
A,PC,LC,PL31	100.0 	100.0 	100.0 	: 
A,PC,LC,PL32	100.0 	100.0 	100.0 	: 
A,PC,LC,PL33	100.0 	100.0 	100.0 	: 
A,PC,LC,PL34	100.0 	100.0 	100.0 	: 
A,PC,LC,PL4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL41	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL42	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL43	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL5	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL51	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL52	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL6	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL61	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL62	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL63	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PL7	: 	: 	: 	100.0 
A,PC,LC,PL71	: 	: 	: 	100.0 
A,PC,LC,PL72	: 	: 	: 	100.0 
A,PC,LC,PL8	: 	: 	: 	100.0 
A,PC,LC,PL81	: 	: 	: 	100.0 
A,PC,LC,PL82	: 	: 	: 	100.0 
A,PC,LC,PL84	: 	: 	: 	100.0 
A,PC,LC,PL9	: 	: 	: 	100.0 
A,PC,LC,PL91	: 	: 	: 	100.0 
A,PC,LC,PL92	: 	: 	: 	100.0 
A,PC,LC,PT	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PT1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PT11	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PT15	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PT16	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PT17	100.0 	100.0 	100.0 	100.0 
A,PC,LC,PT18	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO11	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO12	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO21	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO22	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO31	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO32	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO41	100.0 	100.0 	100.0 	100.0 
A,PC,LC,RO42	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE11	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE12	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE21	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE22	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE23	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE31	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE32	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SE33	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SI	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SI0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SI03	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SI04	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SK	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SK0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SK01	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SK02	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SK03	100.0 	100.0 	100.0 	100.0 
A,PC,LC,SK04	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UK	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKC	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKC1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKC2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKD	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKD1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKD3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKD4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKD6	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKD7	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKE	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKE1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKE2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKE3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKE4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKF	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKF1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKF2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKF3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKG	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKG1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKG2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKG3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKH	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKH1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKH2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKH3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKI	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKI3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKI4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKI5	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKI6	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKI7	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKJ	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKJ1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKJ2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKJ3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKJ4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKK	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKK1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKK2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKK3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKK4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKL	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKL1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKL2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKM	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKM2	100.0 	100.0 	100.0 	: 
A,PC,LC,UKM3	100.0 	100.0 	100.0 	: 
A,PC,LC,UKM5	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKM6	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKM7	: 	: 	: 	100.0 
A,PC,LC,UKM8	: 	: 	: 	100.0 
A,PC,LC,UKM9	: 	: 	: 	100.0 
A,PC,LC,UKN	100.0 	100.0 	100.0 	100.0 
A,PC,LC,UKN0	100.0 	100.0 	100.0 	100.0 
A,PC,LCC1,AT	41.1 	41.3 	42.9 	42.1 
A,PC,LCC1,AT1	36 	36.7 	37.3 	37.0 
A,PC,LCC1,AT11	32.9 	34.6 	32.2 	31.4 
A,PC,LCC1,AT12	37.1 	37.6 	38.8 	38.6 
A,PC,LCC1,AT13	14.2 	14.7 	13.5 	16.4 
A,PC,LCC1,AT2	53 	52.6 	55.7 	54.4 
A,PC,LCC1,AT21	55.9 	55.4 	57.7 	55.0 
A,PC,LCC1,AT22	51.3 	51 	54.5 	54.0 
A,PC,LCC1,AT3	35.6 	35.9 	37.1 	36.4 
A,PC,LCC1,AT31	37.3 	37.9 	38.5 	40.8 
A,PC,LCC1,AT32	41.4 	42.1 	42.8 	40.6 
A,PC,LCC1,AT33	31.8 	31.6 	33.6 	30.8 
A,PC,LCC1,AT34	30.7 	30.5 	31.6 	31.3 
A,PC,LCC1,BE	20.8 	21.6 	22.3 	23.4 
A,PC,LCC1,BE1	9.3 	9.9 u	12.3 u	14.2 
A,PC,LCC1,BE10	9.3 	9.9 u	12.3 u	14.2 
A,PC,LCC1,BE2	10.2 	11.9 	11.3 	12.5 
A,PC,LCC1,BE21	16.8 	18.8 	16.6 	17.3 
A,PC,LCC1,BE22	15 	17.4 	21 	21.5 
A,PC,LCC1,BE23	4.4 	6.5 	6.2 	7.1 
A,PC,LCC1,BE24	15.8 	16.7 	13.8 	16.6 
A,PC,LCC1,BE25	2.4 	3.2 	2.2 	3.4 
A,PC,LCC1,BE3	29.4 	29.6 	31.3 	32.4 
A,PC,LCC1,BE31	6.7 	7.4 	9.6 	10.1 
A,PC,LCC1,BE32	13.4 	13.3 	14.4 	16.7 
A,PC,LCC1,BE33	26.2 	26.5 	29.3 	31.2 
A,PC,LCC1,BE34	46.4 	46.7 	50.3 	48.5 
A,PC,LCC1,BE35	35.7 	35.4 	34.4 	36.9 
A,PC,LCC1,BG	: 	38.2 	40.8 	42.7 
A,PC,LCC1,BG3	: 	30.6 	32.6 	34.5 
A,PC,LCC1,BG31	: 	29.3 	31.1 	31.8 
A,PC,LCC1,BG32	: 	27.1 	30 	34.4 
A,PC,LCC1,BG33	: 	26.2 	27.9 	28.3 
A,PC,LCC1,BG34	: 	37.8 	39.3 	41.8 
A,PC,LCC1,BG4	: 	50.4 	54.1 	55.9 
A,PC,LCC1,BG41	: 	53.1 	56.6 	58.4 
A,PC,LCC1,BG42	: 	47.8 	51.8 	53.7 
A,PC,LCC1,CY	: 	20.3 	23.2 	22.4 
A,PC,LCC1,CY0	: 	20.3 	23.2 	22.4 
A,PC,LCC1,CY00	: 	20.3 	23.2 	22.4 
A,PC,LCC1,CZ	36.3 	36.7 	36.9 	36.8 
A,PC,LCC1,CZ0	36.3 	36.7 	36.9 	36.8 
A,PC,LCC1,CZ01	19.2 	19 	19 	14.8 
A,PC,LCC1,CZ02	29.3 	30.3 	30.8 	29.2 
A,PC,LCC1,CZ03	40.3 	40.6 	41.2 	43.7 
A,PC,LCC1,CZ04	42.2 	43 	41.8 	40.4 
A,PC,LCC1,CZ05	34.3 	34.7 	36.2 	35.9 
A,PC,LCC1,CZ06	30.9 	31.1 	31.3 	30.2 
A,PC,LCC1,CZ07	40.4 	40.7 	40.9 	40.6 
A,PC,LCC1,CZ08	40.6 	40.4 	39 	39.0 
A,PC,LCC1,DE	30.3 	30.5 	31.6 	31.7 
A,PC,LCC1,DE1	37.5 	37.9 	39.1 	39.1 
A,PC,LCC1,DE11	32.3 	32.7 	32.8 	34.2 
A,PC,LCC1,DE12	43.1 	43.8 	45.6 	46.8 
A,PC,LCC1,DE13	43.6 	44.3 	45.4 	45.2 
A,PC,LCC1,DE14	32.8 	32.6 	34.8 	32.7 
A,PC,LCC1,DE2	35.2 	35.3 	36.1 	36.3 
A,PC,LCC1,DE21	34.8 	34.5 	36.5 	36.2 
A,PC,LCC1,DE22	32.7 	32.5 	32.2 	33.8 
A,PC,LCC1,DE23	40.7 	40.7 	41.2 	43.4 
A,PC,LCC1,DE24	40.2 	41.2 	42.8 	42.0 
A,PC,LCC1,DE25	32.1 	32.6 	33 	30.6 
A,PC,LCC1,DE26	40.5 	40.5 	40.9 	42.4 
A,PC,LCC1,DE27	27.5 	27.7 	27.7 	27.2 
A,PC,LCC1,DE3	20.2 	21.4 	22.3 	19.8 
A,PC,LCC1,DE30	20.2 	21.4 	22.3 	19.8 
A,PC,LCC1,DE4	35.6 	37.4 	37.7 	36.7 
A,PC,LCC1,DE40	35.6 	37.4 	37.7 	36.7 
A,PC,LCC1,DE5	4.8 	4.5 u	4.5 u	2.0 u
A,PC,LCC1,DE50	4.8 	4.5 u	4.5 u	2.0 u
A,PC,LCC1,DE6	6 	5.3 	7.6 	6.6 
A,PC,LCC1,DE60	6 	5.3 	7.6 	6.6 
A,PC,LCC1,DE7	41.7 	41.3 	42.5 	41.5 
A,PC,LCC1,DE71	40.5 	40 	42.9 	41.1 
A,PC,LCC1,DE72	42.8 	42 	42.7 	39.9 
A,PC,LCC1,DE73	42.2 	42 	41.9 	43.0 
A,PC,LCC1,DE8	23.9 	24.1 	24.5 	24.7 
A,PC,LCC1,DE80	23.9 	24.1 	24.5 	24.7 
A,PC,LCC1,DE9	23.7 	23.1 	24.7 	25.0 
A,PC,LCC1,DE91	34.2 	32.6 	36.5 	40.0 
A,PC,LCC1,DE92	23.4 	22.8 	24.9 	23.2 
A,PC,LCC1,DE93	27.9 	27.8 	28.3 	28.9 
A,PC,LCC1,DE94	13.7 	13.1 	14.5 	13.9 
A,PC,LCC1,DEA	22.8 	22.8 	25 	25.6 
A,PC,LCC1,DEA1	15.2 	14.2 	15.4 	15.6 
A,PC,LCC1,DEA2	25.3 	25.4 	28 	28.6 
