freq,siec,plant_tec,unit,geo\TIME_PERIOD	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,W6000,CAP_NET_ELC,MW,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6000,CAP_NET_ELC,MW,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	12.000 	12.000 	13.000 	19.000 	20.000 	20.000 	22.000 	48.000 	52.000 	52.000 
A,W6000,CAP_NET_ELC,MW,LU	6.000 	6.000 	6.000 	6.000 	6.000 	6.000 	10.000 	10.000 	8.000 	8.000 	8.000 	7.600 	7.600 	7.600 	7.600 	7.600 	7.600 	7.600 	7.600 	7.600 	19.200 	19.200 	19.200 	19.200 	17.250 	17.250 	17.250 	17.250 	17.250 	17.250 	17.250 	17.250 	17.250 
A,W6000,CAP_NET_ELC,MW,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6000,CAP_NET_ELC,MW,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6000,CAP_NET_ELC,MW,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6000,CAP_NET_ELC,MW,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6000,CAP_NET_ELC,MW,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6000,CAP_NET_ELC,MW,NL	196.000 	197.000 	197.000 	277.000 	277.000 	277.000 	387.000 	394.000 	394.000 	394.000 	394.000 	394.000 	394.000 	400.000 	400.000 	429.000 	429.000 	506.000 	506.000 	546.000 	586.000 	649.000 	649.000 	649.000 	649.000 	676.670 	676.670 	668.670 	777.670 	777.670 	780.100 	788.100 	788.100 
A,W6000,CAP_NET_ELC,MW,NO	26.000 	26.000 	26.000 	26.000 	26.000 	26.000 	26.000 	26.000 	26.000 	26.000 	26.000 	31.000 	20.000 	31.000 	31.000 	31.000 	31.000 	30.000 	36.000 	40.000 	59.000 	87.000 	87.000 	87.000 	87.000 	87.000 	100.000 	100.000 	100.000 	93.000 	91.000 	86.100 	86.100 
A,W6000,CAP_NET_ELC,MW,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	15.000 	44.000 	59.200 	86.593 	90.600 	99.500 	90.600 	90.600 
A,W6000,CAP_NET_ELC,MW,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	64.000 	64.000 	64.000 	71.000 	74.000 	74.000 	81.000 	80.000 	80.000 	80.000 	80.000 	89.000 	91.000 	91.000 	91.000 	92.000 	82.000 	86.000 	85.214 	85.214 	85.214 	85.214 	85.214 	83.484 
A,W6000,CAP_NET_ELC,MW,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	0.817 	1.013 	1.013 	1.013 	1.013 	1.013 
A,W6000,CAP_NET_ELC,MW,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 
A,W6000,CAP_NET_ELC,MW,SE	30.000 	30.000 	30.000 	36.000 	36.000 	76.000 	76.000 	73.000 	73.000 	74.000 	74.000 	170.000 	170.000 	170.000 	264.000 	411.000 	750.000 	614.000 	512.000 	754.000 	754.000 	652.000 	776.000 	889.000 	649.000 	957.000 	1317.000 	1324.000 	1321.000 	1325.000 	1245.000 	772.000 	671.000 
A,W6000,CAP_NET_ELC,MW,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	4.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 
A,W6000,CAP_NET_ELC,MW,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	6.000 	6.000 	6.000 	6.000 	8.000 	8.000 	8.000 	7.000 	7.000 	7.000 	8.000 	22.000 	22.000 	29.000 	22.000 	22.000 	22.000 	22.000 	22.000 	23.000 
A,W6000,CAP_NET_ELC,MW,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	6.000 	6.000 	6.000 	6.000 	6.000 	5.500 	35.629 	10.029 	10.130 	114.000 	114.000 
A,W6000,CAP_NET_ELC,MW,UA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,W6000,CAP_NET_ELC,MW,UK	31.000 	31.000 	45.000 	50.000 	87.000 	87.000 	115.000 	115.000 	162.000 	161.000 	184.000 	278.000 	297.000 	324.000 	326.000 	340.000 	352.000 	352.000 	368.000 	381.000 	413.000 	502.000 	513.000 	545.000 	680.000 	929.940 	1028.285 	1090.933 	1136.727 	1321.434 	: 	: 	: 
A,W6000,CAP_NET_ELC,MW,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,AT	39.000 	30.000 	46.000 	43.000 	37.000 	50.000 	221.000 	138.000 	75.000 	123.000 	71.000 	183.000 	187.000 	192.000 	222.000 	218.718 	286.347 	271.974 	272.438 	291.509 	431.140 	429.240 	496.740 	498.751 	436.240 	480.240 	436.240 	436.240 	436.240 	436.240 	436.240 	381.740 	381.740 
A,W6100,CAP_NET_ELC,MW,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,BE	120.000 	120.000 	139.000 	139.000 	139.000 	139.000 	139.000 	139.000 	139.000 	139.000 	139.000 	139.000 	128.000 	105.000 	105.000 	105.000 	105.000 	111.000 	111.000 	111.000 	111.000 	111.000 	130.000 	76.000 	59.900 	57.400 	59.300 	61.400 	60.200 	63.000 	52.500 	52.900 	46.500 
A,W6100,CAP_NET_ELC,MW,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	2.000 	2.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 
A,W6100,CAP_NET_ELC,MW,DE	253.000 	303.000 	325.000 	325.000 	420.000 	494.000 	546.000 	563.000 	692.000 	993.000 	885.000 	1200.000 	1200.000 	1200.000 	1200.000 	1200.000 	1200.000 	1200.000 	1120.000 	1203.000 	1226.000 	1232.000 	1261.000 	953.000 	953.000 	953.000 	953.000 	954.000 	905.000 	912.000 	923.000 	923.000 	999.000 
A,W6100,CAP_NET_ELC,MW,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,EA20	459.000 	500.000 	557.000 	554.000 	644.000 	731.000 	954.000 	888.000 	954.000 	1303.000 	1130.000 	1546.000 	1539.000 	1526.000 	1621.000 	1587.718 	1637.347 	1716.974 	1640.438 	1743.509 	1906.140 	1931.206 	2050.902 	1696.890 	1643.120 	1695.017 	1650.614 	1682.773 	1634.927 	1654.011 	1646.695 	1578.310 	1659.624 
A,W6100,CAP_NET_ELC,MW,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	40.000 	40.000 	40.000 	40.000 	40.000 	40.000 
A,W6100,CAP_NET_ELC,MW,EL	47.000 	47.000 	47.000 	47.000 	48.000 	48.000 	48.000 	48.000 	48.000 	48.000 	35.000 	24.000 	24.000 	24.000 	24.000 	24.000 	10.000 	37.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 	43.000 
A,W6100,CAP_NET_ELC,MW,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	50.000 	50.000 	50.000 	50.000 	50.000 	50.000 	50.000 	49.900 	49.900 	49.900 	49.900 	49.900 
A,W6100,CAP_NET_ELC,MW,EU27_2020	459.000 	500.000 	557.000 	554.000 	644.000 	732.000 	955.000 	889.000 	955.000 	1304.000 	1131.000 	1546.000 	1539.000 	1527.000 	1622.000 	1710.718 	1738.347 	1918.974 	1731.438 	1845.509 	2009.140 	2022.206 	2251.902 	1916.890 	1845.120 	1790.017 	1862.614 	1895.590 	1847.940 	1870.024 	1673.708 	1607.323 	1689.637 
A,W6100,CAP_NET_ELC,MW,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	63.000 	63.000 	63.000 	63.000 	26.966 	33.162 	33.139 	53.980 	64.377 	62.074 	51.708 	51.162 	58.446 	44.630 	33.345 	39.059 
A,W6100,CAP_NET_ELC,MW,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,HU	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	2.000 	7.000 	1.000 	1.000 	1.000 	2.000 	9.000 	9.000 	9.000 	9.000 	10.000 	18.000 	19.000 	19.000 	22.000 	23.000 	25.000 	26.000 
A,W6100,CAP_NET_ELC,MW,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,W6100,CAP_NET_ELC,MW,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	65.000 	34.000 	31.000 	27.000 	24.000 	25.000 	16.000 	18.000 	18.000 	21.000 	17.000 	28.000 	28.000 	28.025 	28.025 	: 	: 	28.025 	31.025 
A,W6100,CAP_NET_ELC,MW,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	2.000 	3.000 	4.000 	3.000 	6.000 	8.000 	14.000 	11.000 	14.000 
A,W6100,CAP_NET_ELC,MW,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	3.000 	3.000 	4.000 	3.000 	3.000 	3.000 	3.000 	12.000 	15.000 	15.000 	15.000 	15.000 	3.000 	3.000 	3.400 	3.400 	3.400 	3.400 	3.400 	3.400 
A,W6100,CAP_NET_ELC,MW,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	0.817 	1.013 	1.013 	1.013 	1.013 	1.013 
A,W6100,CAP_NET_ELC,MW,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	1.000 	1.000 	1.000 
A,W6100,CAP_NET_ELC,MW,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	120.000 	93.000 	200.000 	89.000 	100.000 	100.000 	81.000 	191.000 	209.000 	190.000 	81.000 	190.000 	190.000 	190.000 	190.000 	0.000 	0.000 	0.000 
A,W6100,CAP_NET_ELC,MW,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	4.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 
A,W6100,CAP_NET_ELC,MW,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	3.000 	11.000 	11.000 	10.000 	10.000 	10.000 	10.000 	10.000 	10.000 	10.000 
A,W6100,CAP_NET_ELC,MW,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	6.000 	6.000 	6.000 	6.000 	6.000 	5.500 	33.130 	5.530 	5.530 	5.530 	5.530 
A,W6100,CAP_NET_ELC,MW,UA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,W6100,CAP_NET_ELC,MW,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,W6100,CAP_NET_ELC,MW,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6200,CAP_NET_ELC,MW,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6200,CAP_NET_ELC,MW,AT	6.000 	6.000 	6.000 	6.000 	6.000 	6.000 	13.000 	14.000 	9.000 	12.000 	12.000 	12.000 	12.000 	364.000 	364.000 	419.710 	430.906 	430.626 	445.969 	487.382 	485.790 	483.890 	575.290 	579.151 	523.640 	525.840 	541.640 	541.440 	539.240 	543.240 	540.040 	480.240 	490.000 
A,W6200,CAP_NET_ELC,MW,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6200,CAP_NET_ELC,MW,BE	52.000 	83.000 	92.000 	113.000 	112.000 	135.000 	112.000 	114.000 	127.000 	72.000 	97.000 	101.000 	134.000 	133.000 	132.000 	139.000 	196.000 	177.000 	185.000 	218.000 	253.000 	240.000 	223.000 	247.000 	247.300 	248.400 	249.300 	250.600 	250.400 	251.500 	272.300 	292.400 	293.500 
A,W6200,CAP_NET_ELC,MW,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6200,CAP_NET_ELC,MW,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,W6200,CAP_NET_ELC,MW,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 	43.000 	43.000 	45.000 	45.000 	45.000 	45.000 	55.000 	55.000 	55.000 	55.000 	55.000 	55.000 	55.000 
A,W6200,CAP_NET_ELC,MW,DE	550.000 	550.000 	550.000 	564.000 	499.000 	509.000 	551.000 	527.000 	540.000 	555.000 	585.000 	585.000 	585.000 	902.000 	943.000 	1174.000 	1273.000 	1228.000 	1368.000 	1441.000 	1524.000 	1486.000 	1429.000 	1860.000 	1888.000 	1924.000 	1957.000 	2008.000 	2125.000 	2168.000 	2048.000 	2081.000 	2046.000 
A,W6200,CAP_NET_ELC,MW,DK	0.000 	0.000 	72.000 	122.000 	102.000 	150.000 	178.000 	165.000 	182.000 	198.000 	230.000 	241.000 	270.000 	285.000 	312.000 	306.000 	299.000 	233.000 	303.000 	313.000 	299.036 	294.905 	280.673 	332.111 	325.205 	331.064 	331.953 	363.753 	362.916 	361.047 	355.986 	351.027 	348.962 
A,W6200,CAP_NET_ELC,MW,EA20	883.000 	915.000 	943.000 	1069.000 	1016.000 	1081.000 	1247.000 	1233.000 	1339.000 	1364.000 	1973.000 	2047.600 	2220.600 	3008.600 	3232.600 	3582.310 	3832.506 	3896.226 	4156.569 	4502.982 	4702.990 	5178.427 	5290.058 	6063.611 	6107.954 	6110.557 	6198.932 	6333.342 	6486.274 	6504.310 	6330.843 	6418.130 	6344.251 
A,W6200,CAP_NET_ELC,MW,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	210.000 	210.000 	210.000 	210.000 	210.000 	170.000 	170.000 	170.000 	170.000 	170.000 
