freq,unit,landcover,geo\TIME_PERIOD	2009 	2012 	2015 	2018 
A,PC,LCB4,EU27_2007	: 	0.6 	0.8 	0.7 
A,PC,LCB4,EU27_2020	: 	: 	0.7 	0.7 
A,PC,LCB4,EU28	: 	: 	0.8 	0.7 
A,PC,LCB4,EU_V	0.6 	0.7 	0.8 	0.7 
A,PC,LCB4,FI	0.1 	0.1 	0.1 	0.1 
A,PC,LCB4,FI1	0.1 	0.1 	0.1 	0.1 
A,PC,LCB4,FI19	: 	: 	: 	0.2 
A,PC,LCB4,FI1B	: 	: 	: 	0.4 
A,PC,LCB4,FI1C	: 	: 	: 	0.4 
A,PC,LCB4,FI1D	: 	: 	: 	0 n
A,PC,LCB4,FI2	: 	: 	: 	0.3 u
A,PC,LCB4,FI20	: 	: 	: 	0.3 u
A,PC,LCB4,FR	0.8 	0.7 	0.8 	0.7 
A,PC,LCB4,FR1	2.8 	1.3 	1.2 	0.7 
A,PC,LCB4,FR10	: 	: 	: 	0.7 
A,PC,LCB4,FR2	1.1 	0.9 	1.2 	: 
A,PC,LCB4,FR3	3.8 	3.2 	2.2 	: 
A,PC,LCB4,FR4	0.2 	0.4 	0.5 	: 
A,PC,LCB4,FR5	1 	1 	1.2 	: 
A,PC,LCB4,FR6	0.4 	0.3 	0.4 	: 
A,PC,LCB4,FR7	0.3 	0.4 	0.2 	: 
A,PC,LCB4,FR8	0.5 	0.3 	0.4 	: 
A,PC,LCB4,FRB	: 	: 	: 	0.9 
A,PC,LCB4,FRB0	: 	: 	: 	0.9 
A,PC,LCB4,FRC	: 	: 	: 	0.2 
A,PC,LCB4,FRC1	: 	: 	: 	0.2 
A,PC,LCB4,FRC2	: 	: 	: 	0.1 u
A,PC,LCB4,FRD	: 	: 	: 	0.8 
A,PC,LCB4,FRD1	: 	: 	: 	0.6 
A,PC,LCB4,FRD2	: 	: 	: 	1 
A,PC,LCB4,FRE	: 	: 	: 	2.2 
A,PC,LCB4,FRE1	: 	: 	: 	2.9 
A,PC,LCB4,FRE2	: 	: 	: 	1.8 
A,PC,LCB4,FRF	: 	: 	: 	0.7 
A,PC,LCB4,FRF1	: 	: 	: 	0.6 
A,PC,LCB4,FRF2	: 	: 	: 	0.9 
A,PC,LCB4,FRF3	: 	: 	: 	0.5 
A,PC,LCB4,FRG	: 	: 	: 	0.7 
A,PC,LCB4,FRG0	: 	: 	: 	0.7 
A,PC,LCB4,FRH	: 	: 	: 	1.6 
A,PC,LCB4,FRH0	: 	: 	: 	1.6 
A,PC,LCB4,FRI	: 	: 	: 	0.6 
A,PC,LCB4,FRI1	: 	: 	: 	0.3 
A,PC,LCB4,FRI3	: 	: 	: 	1.4 
A,PC,LCB4,FRJ	: 	: 	: 	0.7 
A,PC,LCB4,FRJ1	: 	: 	: 	0.4 
A,PC,LCB4,FRJ2	: 	: 	: 	0.9 
A,PC,LCB4,FRK	: 	: 	: 	0.4 u
A,PC,LCB4,FRK1	: 	: 	: 	0.1 u
A,PC,LCB4,FRK2	: 	: 	: 	0.6 u
A,PC,LCB4,FRL	: 	: 	: 	0.6 
A,PC,LCB4,FRL0	: 	: 	: 	0.6 
A,PC,LCB4,FRM	: 	: 	: 	0.2 u
A,PC,LCB4,FRM0	: 	: 	: 	0.2 u
A,PC,LCB4,HR	: 	: 	0.5 	0.3 
A,PC,LCB4,HR0	: 	: 	0.5 	0.3 
A,PC,LCB4,HR03	: 	: 	: 	0.2 
A,PC,LCB4,HR04	: 	: 	: 	0.5 
A,PC,LCB4,HU	0.9 	1.1 	0.8 	0.7 
A,PC,LCB4,HU1	1.5 	0.9 u	0.9 u	0.7 u
A,PC,LCB4,HU11	: 	: 	: 	2.3 u
A,PC,LCB4,HU12	: 	: 	: 	0.5 u
A,PC,LCB4,HU2	0.3 	0.3 	0.4 	0.4 
A,PC,LCB4,HU21	: 	: 	: 	0.5 
A,PC,LCB4,HU22	: 	: 	: 	0.6 u
A,PC,LCB4,HU23	: 	: 	: 	0.1 u
A,PC,LCB4,HU3	1.3 	1.7 	1.2 	1 
A,PC,LCB4,HU31	: 	: 	: 	0.4 u
A,PC,LCB4,HU32	: 	: 	: 	0.7 
A,PC,LCB4,HU33	: 	: 	: 	1.8 
A,PC,LCB4,IE	0.1 u	0.1 	0.2 	0.1 
A,PC,LCB4,IE0	0.1 u	0.1 	0.2 	0.1 
A,PC,LCB4,IE05	: 	: 	: 	0.1 u
A,PC,LCB4,IE06	: 	: 	: 	0.2 u
A,PC,LCB4,IT	1.2 	1.4 	1.4 	1.5 
A,PC,LCB4,ITC	0.7 	0.6 	0.8 	0.7 
A,PC,LCB4,ITC1	: 	: 	: 	0.6 
A,PC,LCB4,ITC3	: 	: 	: 	1 u
A,PC,LCB4,ITC4	: 	: 	: 	0.8 
A,PC,LCB4,ITF	1.8 	2.4 	2.1 	2.3 
A,PC,LCB4,ITF1	: 	: 	: 	1.5 
A,PC,LCB4,ITF2	: 	: 	: 	2.9 
A,PC,LCB4,ITF3	: 	: 	: 	2.2 
A,PC,LCB4,ITF4	: 	: 	: 	4.4 
A,PC,LCB4,ITF5	: 	: 	: 	1.9 
A,PC,LCB4,ITF6	: 	: 	: 	0.3 
A,PC,LCB4,ITG	0.9 	1.5 	1.6 	1.7 
A,PC,LCB4,ITG1	: 	: 	: 	2.2 
A,PC,LCB4,ITG2	: 	: 	: 	1.2 
A,PC,LCB4,ITH	1.1 	1.1 	1.2 	1 
A,PC,LCB4,ITH1	: 	: 	: 	0.2 u
A,PC,LCB4,ITH2	: 	: 	: 	0.1 u
A,PC,LCB4,ITH3	: 	: 	: 	0.8 
A,PC,LCB4,ITH4	: 	: 	: 	0.4 
A,PC,LCB4,ITH5	: 	: 	: 	1.8 
A,PC,LCB4,ITI	1.1 	1.1 	1.1 	1.8 
A,PC,LCB4,ITI1	: 	: 	: 	0.6 
A,PC,LCB4,ITI2	: 	: 	: 	5.9 
A,PC,LCB4,ITI3	: 	: 	: 	2.2 
A,PC,LCB4,ITI4	: 	: 	: 	1.1 
A,PC,LCB4,LT	0.4 	0.6 	2.6 	2.3 
A,PC,LCB4,LT0	0.4 	0.6 	2.6 	2.3 
A,PC,LCB4,LT01	: 	: 	: 	1.3 
A,PC,LCB4,LT02	: 	: 	: 	2.5 
A,PC,LCB4,LV	0.1 u	0.1 	0.6 	0.6 
A,PC,LCB4,LV0	0.1 u	0.1 	0.6 	0.6 
A,PC,LCB4,LV00	: 	: 	: 	0.6 
A,PC,LCB4,MT	: 	7.2 	5.1 u	2.3 u
A,PC,LCB4,MT0	: 	7.2 	5.1 u	2.3 u
A,PC,LCB4,MT00	: 	: 	: 	2.3 u
A,PC,LCB4,NL	1.4 	1.5 	1.5 	1.1 
A,PC,LCB4,NL1	0.3 u	0.7 u	0.2 u	0.4 u
A,PC,LCB4,NL11	: 	: 	: 	0.2 u
A,PC,LCB4,NL12	: 	: 	: 	0.4 u
A,PC,LCB4,NL13	: 	: 	: 	0.4 u
A,PC,LCB4,NL2	1.2 	0.7 	1.2 	0.8 
A,PC,LCB4,NL21	: 	: 	: 	0.3 u
A,PC,LCB4,NL22	: 	: 	: 	0.2 u
A,PC,LCB4,NL23	: 	: 	: 	3 
A,PC,LCB4,NL3	2.6 	3.1 	3.1 	1.2 
A,PC,LCB4,NL31	: 	: 	: 	0 n
A,PC,LCB4,NL32	: 	: 	: 	1.5 
A,PC,LCB4,NL33	: 	: 	: 	1.6 
A,PC,LCB4,NL34	: 	: 	: 	1 u
A,PC,LCB4,NL4	1 	1.7 	1.5 	2.4 
A,PC,LCB4,NL41	: 	: 	: 	1.8 u
A,PC,LCB4,NL42	: 	: 	: 	3.6 
A,PC,LCB4,PL	0.7 	0.8 	1.3 	1.1 
A,PC,LCB4,PL1	1.1 	1.4 	1.5 	: 
A,PC,LCB4,PL2	0.8 	0.6 	1.3 	0.5 
A,PC,LCB4,PL21	: 	: 	: 	0.7 
A,PC,LCB4,PL22	: 	: 	: 	0.3 
A,PC,LCB4,PL3	0.8 	1 	1.5 	: 
A,PC,LCB4,PL4	0.4 	0.7 	1.2 	0.8 
A,PC,LCB4,PL41	: 	: 	: 	1.4 
A,PC,LCB4,PL42	: 	: 	: 	0.4 
A,PC,LCB4,PL43	: 	: 	: 	0.1 u
A,PC,LCB4,PL5	0.6 	0.5 	0.5 	0.9 
A,PC,LCB4,PL51	: 	: 	: 	0.9 
A,PC,LCB4,PL52	: 	: 	: 	0.8 
A,PC,LCB4,PL6	0.6 	0.6 	1.2 	1.3 
A,PC,LCB4,PL61	: 	: 	: 	1.1 
A,PC,LCB4,PL62	: 	: 	: 	1.9 
A,PC,LCB4,PL63	: 	: 	: 	0.8 
A,PC,LCB4,PL7	: 	: 	: 	1.6 
A,PC,LCB4,PL71	: 	: 	: 	1.7 
A,PC,LCB4,PL72	: 	: 	: 	1.5 
A,PC,LCB4,PL8	: 	: 	: 	1.3 
A,PC,LCB4,PL81	: 	: 	: 	2.4 
A,PC,LCB4,PL82	: 	: 	: 	0.8 
A,PC,LCB4,PL84	: 	: 	: 	0.3 
A,PC,LCB4,PL9	: 	: 	: 	1.2 
A,PC,LCB4,PL91	: 	: 	: 	0.2 u
A,PC,LCB4,PL92	: 	: 	: 	1.4 
A,PC,LCB4,PT	0.7 	0.6 	0.8 	0.3 
A,PC,LCB4,PT1	0.7 	0.6 	0.8 	0.3 
A,PC,LCB4,PT11	: 	: 	: 	0.5 
A,PC,LCB4,PT15	: 	: 	: 	0.1 u
A,PC,LCB4,PT16	: 	: 	: 	0.2 
A,PC,LCB4,PT17	: 	: 	: 	0.9 
A,PC,LCB4,PT18	: 	: 	: 	0.3 
A,PC,LCB4,RO	: 	0.6 	0.4 	0.5 
A,PC,LCB4,RO1	: 	0.4 	0.1 	0.6 
A,PC,LCB4,RO11	: 	: 	: 	1 
A,PC,LCB4,RO12	: 	: 	: 	0.1 u
A,PC,LCB4,RO2	: 	0.6 	0.5 	0.7 
A,PC,LCB4,RO21	: 	: 	: 	0.6 
A,PC,LCB4,RO22	: 	: 	: 	0.8 
A,PC,LCB4,RO3	: 	0.8 	0.8 	0.5 
A,PC,LCB4,RO31	: 	: 	: 	0.5 
A,PC,LCB4,RO4	: 	0.6 	0.4 	0.1 
A,PC,LCB4,RO41	: 	: 	: 	0.2 
A,PC,LCB4,SE	0.1 	0.2 	0.1 	0.1 
A,PC,LCB4,SE1	0.3 	0.6 	0.4 	0.2 
A,PC,LCB4,SE12	: 	: 	: 	0.3 
A,PC,LCB4,SE2	0.3 	0.4 	0.3 	0.3 
A,PC,LCB4,SE21	: 	: 	: 	0.1 
A,PC,LCB4,SE22	: 	: 	: 	0.5 
A,PC,LCB4,SE23	: 	: 	: 	0.6 
A,PC,LCB4,SE3	0 u	0 u	: 	: 
A,PC,LCB4,SI	0.3 	0.1 u	0.3 	0.5 
A,PC,LCB4,SI0	0.3 	0.1 u	0.3 	0.5 
A,PC,LCB4,SI03	: 	: 	: 	0.6 
A,PC,LCB4,SI04	: 	: 	: 	0.4 u
A,PC,LCB4,SK	0.4 	0.3 	0.6 	0.4 
A,PC,LCB4,SK0	0.4 	0.3 	0.6 	0.4 
A,PC,LCB4,SK02	: 	: 	: 	0.8 u
A,PC,LCB4,SK03	: 	: 	: 	0.1 u
A,PC,LCB4,SK04	: 	: 	: 	0.4 u
A,PC,LCB4,UK	1 	0.7 	1.3 	0.5 
A,PC,LCB4,UKC	0.8 u	0.2 u	0.5 u	0.5 u
A,PC,LCB4,UKC1	: 	: 	: 	0.6 u
A,PC,LCB4,UKC2	: 	: 	: 	0.4 u
A,PC,LCB4,UKD	0.6 	0.6 u	0.4 u	0.1 u
A,PC,LCB4,UKD4	: 	: 	: 	0.3 u
A,PC,LCB4,UKE	1.4 	0.8 	2.6 	0.6 
A,PC,LCB4,UKE1	: 	: 	: 	1.2 
A,PC,LCB4,UKE2	: 	: 	: 	0.4 
A,PC,LCB4,UKE4	: 	: 	: 	0.3 
A,PC,LCB4,UKF	3.2 	2.2 	4.2 	1.3 u
A,PC,LCB4,UKF1	: 	: 	: 	0.2 u
A,PC,LCB4,UKF2	: 	: 	: 	0.6 u
A,PC,LCB4,UKF3	: 	: 	: 	2.7 
A,PC,LCB4,UKG	1.4 	1.2 	1.6 	0.4 u
A,PC,LCB4,UKG1	: 	: 	: 	0.7 u
A,PC,LCB4,UKG2	: 	: 	: 	0.1 u
A,PC,LCB4,UKH	3.9 	1.9 	3.4 	2.2 
A,PC,LCB4,UKH1	: 	: 	: 	1.4 
A,PC,LCB4,UKH2	: 	: 	: 	0.7 u
A,PC,LCB4,UKH3	: 	: 	: 	6.1 
A,PC,LCB4,UKI	: 	1.2 u	1.9 u	1.5 u
A,PC,LCB4,UKI5	: 	: 	: 	3.8 u
A,PC,LCB4,UKI6	: 	: 	: 	2.1 u
A,PC,LCB4,UKJ	1.4 	1.7 	2.5 	1 
A,PC,LCB4,UKJ1	: 	: 	: 	0.2 u
A,PC,LCB4,UKJ2	: 	: 	: 	0.4 u
A,PC,LCB4,UKJ3	: 	: 	: 	0.3 u
A,PC,LCB4,UKJ4	: 	: 	: 	3.8 
A,PC,LCB4,UKK	1.1 	0.6 	1.2 	0.2 
A,PC,LCB4,UKK1	: 	: 	: 	0.3 u
A,PC,LCB4,UKK2	: 	: 	: 	0.1 u
A,PC,LCB4,UKK3	: 	: 	: 	0.5 u
A,PC,LCB4,UKL	0.3 u	0.2 u	: 	0.1 
A,PC,LCB4,UKL2	: 	: 	: 	0.2 u
A,PC,LCB4,UKM	0.1 	0.3 	0.3 	0.2 
A,PC,LCB4,UKM6	: 	: 	: 	0 n
A,PC,LCB4,UKM7	: 	: 	: 	0.8 
A,PC,LCB4,UKM9	: 	: 	: 	0.3 u
A,PC,LCB4,UKN	: 	: 	0.2 u	: 
A,PC,LCB41,AT	0.3 	0.2 	0.2 	0.2 
A,PC,LCB41,AT1	1 	0.5 	0.4 	0.6 u
A,PC,LCB41,AT11	: 	: 	: 	0.4 u
A,PC,LCB41,AT12	: 	: 	: 	0.6 u
A,PC,LCB41,AT2	0 u	: 	0 u	0.1 u
A,PC,LCB41,AT21	: 	: 	: 	0.1 u
A,PC,LCB41,AT22	: 	: 	: 	0.1 u
A,PC,LCB41,AT3	0 u	0.1 	0.2 	0.1 
A,PC,LCB41,AT31	: 	: 	: 	0.3 
A,PC,LCB41,BE	0.3 	0.2 	0.4 	0.1 u
A,PC,LCB41,BE2	0.5 u	0.2 u	0.3 u	0.1 u
A,PC,LCB41,BE25	: 	: 	: 	0.3 u
A,PC,LCB41,BE3	0.2 u	0.3 u	0.5 	0.1 u
A,PC,LCB41,BE33	: 	: 	: 	0.6 u
A,PC,LCB41,BG	: 	0.1 	0.1 	0.8 
A,PC,LCB41,BG3	: 	0 u	0.2 	1.2 
A,PC,LCB41,BG31	: 	: 	: 	0.8 
A,PC,LCB41,BG32	: 	: 	: 	0.9 
A,PC,LCB41,BG33	: 	: 	: 	1.1 
A,PC,LCB41,BG34	: 	: 	: 	1.8 
A,PC,LCB41,BG4	: 	0.1 u	0.1 u	0.2 u
A,PC,LCB41,BG41	: 	: 	: 	0.1 u
A,PC,LCB41,BG42	: 	: 	: 	0.3 u
A,PC,LCB41,CY	: 	0.1 u	0.4 	0.1 u
A,PC,LCB41,CY0	: 	0.1 u	0.4 	0.1 u
A,PC,LCB41,CY00	: 	: 	: 	0.1 u
A,PC,LCB41,CZ	0.7 	0.4 	0.4 	0.4 
A,PC,LCB41,CZ0	0.7 	0.4 	0.4 	0.4 
A,PC,LCB41,CZ01	: 	: 	: 	1.9 u
A,PC,LCB41,CZ02	: 	: 	: 	0.7 
A,PC,LCB41,CZ03	: 	: 	: 	0.1 u
A,PC,LCB41,CZ04	: 	: 	: 	0.3 u
A,PC,LCB41,CZ05	: 	: 	: 	0.4 
A,PC,LCB41,CZ06	: 	: 	: 	0.5 
A,PC,LCB41,CZ07	: 	: 	: 	0.4 
A,PC,LCB41,DE	0.2 	0.2 	0.4 	0.4 
A,PC,LCB41,DE1	0 u	0.1 u	0.1 u	0.1 u
A,PC,LCB41,DE11	: 	: 	: 	0.1 u
A,PC,LCB41,DE13	: 	: 	: 	0.1 u
A,PC,LCB41,DE14	: 	: 	: 	0.2 u
A,PC,LCB41,DE2	0.2 	0.2 	0.4 	0.2 
A,PC,LCB41,DE21	: 	: 	: 	0 n
A,PC,LCB41,DE23	: 	: 	: 	0.6 
A,PC,LCB41,DE24	: 	: 	: 	0.1 u
A,PC,LCB41,DE25	: 	: 	: 	0.1 u
A,PC,LCB41,DE27	: 	: 	: 	0.4 u
A,PC,LCB41,DE4	0.4 	0.4 	0.3 	0.9 
A,PC,LCB41,DE40	: 	: 	: 	0.9 
A,PC,LCB41,DE7	0.2 u	0.3 u	0.2 u	0.2 u
A,PC,LCB41,DE72	: 	: 	: 	0.3 u
A,PC,LCB41,DE73	: 	: 	: 	0.4 u
A,PC,LCB41,DE8	0.1 u	0.3 	0.9 	0.7 
A,PC,LCB41,DE80	: 	: 	: 	0.7 
A,PC,LCB41,DE9	0.1 u	0.1 u	0.2 	0.1 u
A,PC,LCB41,DE92	: 	: 	: 	0.1 u
A,PC,LCB41,DE93	: 	: 	: 	0.1 u
A,PC,LCB41,DE94	: 	: 	: 	0.2 
A,PC,LCB41,DEA	0.3 	0.1 u	0.6 	0.4 
A,PC,LCB41,DEA1	: 	: 	: 	0.1 u
A,PC,LCB41,DEA2	: 	: 	: 	0.5 u
A,PC,LCB41,DEA3	: 	: 	: 	0.2 u
A,PC,LCB41,DEA4	: 	: 	: 	1.1 
A,PC,LCB41,DEA5	: 	: 	: 	0.2 u
A,PC,LCB41,DEB	0.1 u	: 	0.1 u	0.2 u
A,PC,LCB41,DEB1	: 	: 	: 	0.3 u
A,PC,LCB41,DEB3	: 	: 	: 	0.4 u
A,PC,LCB41,DED	0.5 	0.5 	0.4 	0.3 u
A,PC,LCB41,DED2	: 	: 	: 	0.4 u
A,PC,LCB41,DED4	: 	: 	: 	0.4 u
A,PC,LCB41,DEE	0.7 	0.2 u	1.1 	0.5 u
A,PC,LCB41,DEE0	: 	: 	: 	0.5 u
A,PC,LCB41,DEF	0.1 u	0.1 u	0.4 	0.8 
A,PC,LCB41,DEF0	: 	: 	: 	0.8 
A,PC,LCB41,DEG	0.7 	0.9 	1.3 	0.6 u
A,PC,LCB41,DEG0	: 	: 	: 	0.6 u
A,PC,LCB41,DK	0.5 	0.2 	0.4 	0.7 
A,PC,LCB41,DK0	0.5 	0.2 	0.4 	0.7 
A,PC,LCB41,DK02	: 	: 	: 	0.8 
A,PC,LCB41,DK03	: 	: 	: 	0.5 
A,PC,LCB41,DK04	: 	: 	: 	0.9 
A,PC,LCB41,DK05	: 	: 	: 	0.9 u
A,PC,LCB41,EE	0.1 u	0.3 	0.6 	0.9 
A,PC,LCB41,EE0	0.1 u	0.3 	0.6 	0.9 
A,PC,LCB41,EE00	: 	: 	: 	0.9 
A,PC,LCB41,EL	0.2 	0.1 	0.2 	0.2 
A,PC,LCB41,EL5	0.3 	0.1 u	0.2 	0.3 
A,PC,LCB41,EL51	: 	: 	: 	0.2 u
A,PC,LCB41,EL52	: 	: 	: 	0.5 
A,PC,LCB41,EL53	: 	: 	: 	0.2 u
A,PC,LCB41,EL54	: 	: 	: 	0.3 u
A,PC,LCB41,EL6	0.1 	0.2 	0.2 	0.1 
A,PC,LCB41,EL61	: 	: 	: 	0.5 
A,PC,LCB41,EL65	: 	: 	: 	0 n
A,PC,LCB41,ES	0.5 	0.6 	0.8 	0.7 
A,PC,LCB41,ES1	0.1 u	: 	0 u	0 n
A,PC,LCB41,ES13	: 	: 	: 	0.1 u
A,PC,LCB41,ES2	0.2 	0.6 	0.4 	0.4 
A,PC,LCB41,ES21	: 	: 	: 	0.2 
A,PC,LCB41,ES22	: 	: 	: 	0.6 
A,PC,LCB41,ES23	: 	: 	: 	0.2 u
A,PC,LCB41,ES24	: 	: 	: 	0.4 
A,PC,LCB41,ES3	0.6 u	0.4 u	0.2 u	0.4 
A,PC,LCB41,ES30	: 	: 	: 	0.4 
A,PC,LCB41,ES4	1 	1 	1.4 	1.1 
A,PC,LCB41,ES41	: 	: 	: 	1.5 
A,PC,LCB41,ES42	: 	: 	: 	1.3 
A,PC,LCB41,ES5	0.1 u	0 u	0 u	0.3 
A,PC,LCB41,ES51	: 	: 	: 	0.5 
A,PC,LCB41,ES52	: 	: 	: 	0.1 u
A,PC,LCB41,ES53	: 	: 	: 	0.6 
A,PC,LCB41,ES6	0.1 	0.4 	0.5 	0.5 
A,PC,LCB41,ES61	: 	: 	: 	0.5 
A,PC,LCB41,EU27_2007	: 	0.3 	0.4 	0.4 
A,PC,LCB41,EU27_2020	: 	: 	0.4 	0.4 
A,PC,LCB41,EU28	: 	: 	0.4 	0.4 
A,PC,LCB41,EU_V	0.3 	0.3 	0.5 	0.4 
A,PC,LCB41,FI	0 	0.1 	0.1 	0.1 
A,PC,LCB41,FI1	0 	0.1 	0.1 	0.1 
A,PC,LCB41,FI19	: 	: 	: 	0.1 
A,PC,LCB41,FI1B	: 	: 	: 	0.3 
A,PC,LCB41,FI1C	: 	: 	: 	0.3 
A,PC,LCB41,FI1D	: 	: 	: 	0 n
A,PC,LCB41,FI2	: 	: 	: 	0.3 u
A,PC,LCB41,FI20	: 	: 	: 	0.3 u
A,PC,LCB41,FR	0.4 	0.4 	0.5 	0.4 
A,PC,LCB41,FR1	2.4 	1 	1.1 	0.6 
A,PC,LCB41,FR10	: 	: 	: 	0.6 
A,PC,LCB41,FR2	0.9 	0.8 	1 	: 
A,PC,LCB41,FR3	1.4 	2.4 	0.7 	: 
A,PC,LCB41,FR4	: 	0.2 	0.3 	: 
A,PC,LCB41,FR5	0.3 	0.5 	0.6 	: 
A,PC,LCB41,FR6	0.1 	0.1 	0.2 	: 
A,PC,LCB41,FR7	0.1 u	0.1 	0.1 	: 
A,PC,LCB41,FR8	0.1 u	0.1 	0.1 u	: 
A,PC,LCB41,FRB	: 	: 	: 	0.5 
A,PC,LCB41,FRB0	: 	: 	: 	0.5 
A,PC,LCB41,FRC	: 	: 	: 	0.1 
A,PC,LCB41,FRC1	: 	: 	: 	0.2 
A,PC,LCB41,FRD	: 	: 	: 	0.7 
A,PC,LCB41,FRD1	: 	: 	: 	0.5 
A,PC,LCB41,FRD2	: 	: 	: 	0.9 
A,PC,LCB41,FRE	: 	: 	: 	1.5 
A,PC,LCB41,FRE1	: 	: 	: 	1.8 
A,PC,LCB41,FRE2	: 	: 	: 	1.3 
A,PC,LCB41,FRF	: 	: 	: 	0.3 
A,PC,LCB41,FRF2	: 	: 	: 	0.6 
A,PC,LCB41,FRF3	: 	: 	: 	0.2 
A,PC,LCB41,FRG	: 	: 	: 	0.2 u
A,PC,LCB41,FRG0	: 	: 	: 	0.2 u
A,PC,LCB41,FRH	: 	: 	: 	0.2 u
A,PC,LCB41,FRH0	: 	: 	: 	0.2 u
A,PC,LCB41,FRI	: 	: 	: 	0.3 
A,PC,LCB41,FRI1	: 	: 	: 	0.1 u
A,PC,LCB41,FRI3	: 	: 	: 	1 
A,PC,LCB41,FRJ	: 	: 	: 	0.6 
A,PC,LCB41,FRJ1	: 	: 	: 	0.3 
A,PC,LCB41,FRJ2	: 	: 	: 	0.8 
A,PC,LCB41,FRK	: 	: 	: 	0.3 u
A,PC,LCB41,FRK1	: 	: 	: 	0.1 u
A,PC,LCB41,FRK2	: 	: 	: 	0.4 u
A,PC,LCB41,FRL	: 	: 	: 	0.2 
A,PC,LCB41,FRL0	: 	: 	: 	0.2 
A,PC,LCB41,HR	: 	: 	0.1 u	0.1 
A,PC,LCB41,HR0	: 	: 	0.1 u	0.1 
A,PC,LCB41,HR04	: 	: 	: 	0.3 
A,PC,LCB41,HU	0.3 	0.2 	0.2 	0.2 u
A,PC,LCB41,HU1	0.7 u	0.3 u	0.3 u	: 
A,PC,LCB41,HU2	0.1 u	0.2 u	0 u	0.1 u
A,PC,LCB41,HU21	: 	: 	: 	0.4 u
A,PC,LCB41,HU3	0.3 	0.3 	0.4 	0.2 u
A,PC,LCB41,HU32	: 	: 	: 	0.2 u
A,PC,LCB41,HU33	: 	: 	: 	0.5 u
A,PC,LCB41,IE	: 	0.1 u	0.1 	0.1 
A,PC,LCB41,IE0	: 	0.1 u	0.1 	0.1 
A,PC,LCB41,IE05	: 	: 	: 	0.1 u
A,PC,LCB41,IE06	: 	: 	: 	0.2 u
A,PC,LCB41,IT	0.2 	0.3 	0.5 	0.7 
A,PC,LCB41,ITC	0.1 u	0 u	0.1 	0.2 
A,PC,LCB41,ITC1	: 	: 	: 	0.3 u
A,PC,LCB41,ITC4	: 	: 	: 	0.1 
A,PC,LCB41,ITF	0.2 	0.6 	0.9 	0.9 
A,PC,LCB41,ITF1	: 	: 	: 	0.6 
A,PC,LCB41,ITF2	: 	: 	: 	2.2 
A,PC,LCB41,ITF3	: 	: 	: 	0.3 
A,PC,LCB41,ITF4	: 	: 	: 	1.7 
A,PC,LCB41,ITF5	: 	: 	: 	1.5 
A,PC,LCB41,ITG	0.2 	0.3 	0.7 	0.8 
A,PC,LCB41,ITG1	: 	: 	: 	1.2 
A,PC,LCB41,ITG2	: 	: 	: 	0.5 
A,PC,LCB41,ITH	0.1 	: 	0.1 u	0.3 
A,PC,LCB41,ITH3	: 	: 	: 	0 n
A,PC,LCB41,ITH4	: 	: 	: 	0.1 u
A,PC,LCB41,ITH5	: 	: 	: 	0.7 
A,PC,LCB41,ITI	0.5 	0.5 	0.5 	1.2 
A,PC,LCB41,ITI1	: 	: 	: 	0.3 
A,PC,LCB41,ITI2	: 	: 	: 	5.1 
A,PC,LCB41,ITI3	: 	: 	: 	1.4 
A,PC,LCB41,ITI4	: 	: 	: 	0.4 
A,PC,LCB41,LT	0.4 	0.5 	2.5 	2.2 
A,PC,LCB41,LT0	0.4 	0.5 	2.5 	2.2 
A,PC,LCB41,LT01	: 	: 	: 	1 
A,PC,LCB41,LT02	: 	: 	: 	2.4 
A,PC,LCB41,LV	0 u	0.1 u	0.4 	0.5 
A,PC,LCB41,LV0	0 u	0.1 u	0.4 	0.5 
A,PC,LCB41,LV00	: 	: 	: 	0.5 
A,PC,LCB41,MT	: 	1.4 u	3.8 u	: 
A,PC,LCB41,MT0	: 	1.4 u	3.8 u	: 
A,PC,LCB41,NL	: 	0.3 	0.2 	0.1 u
A,PC,LCB41,NL1	: 	0.2 u	0.2 u	0 n
A,PC,LCB41,NL11	: 	: 	: 	0 n
A,PC,LCB41,NL12	: 	: 	: 	0 n
A,PC,LCB41,NL13	: 	: 	: 	0 n
A,PC,LCB41,NL2	: 	0.1 u	0.1 u	0.1 u
A,PC,LCB41,NL21	: 	: 	: 	0 n
A,PC,LCB41,NL22	: 	: 	: 	0 n
A,PC,LCB41,NL23	: 	: 	: 	0.4 u
A,PC,LCB41,NL3	: 	0.5 u	0.3 u	0.1 u
A,PC,LCB41,NL31	: 	: 	: 	0 n
A,PC,LCB41,NL32	: 	: 	: 	0 n
A,PC,LCB41,NL33	: 	: 	: 	0.2 u
A,PC,LCB41,NL34	: 	: 	: 	0 n
A,PC,LCB41,NL4	: 	0.4 u	0.3 u	0.1 u
A,PC,LCB41,NL41	: 	: 	: 	0 n
A,PC,LCB41,NL42	: 	: 	: 	0.3 u
A,PC,LCB41,PL	0.2 	0.3 	0.8 	0.7 
A,PC,LCB41,PL1	0.3 	0.5 	0.7 	: 
A,PC,LCB41,PL2	0.2 u	0.1 u	0.4 	0.2 
A,PC,LCB41,PL21	: 	: 	: 	0.3 
A,PC,LCB41,PL22	: 	: 	: 	0.2 
A,PC,LCB41,PL3	0.3 	0.6 	0.9 	: 
